shipment_id,order_id,carrier,shipping_cost,delivery_days,status
19155,91940,J&T,60700,9,Delivered
19156,31851,ViettelPost,35100,3,Delivered
19157,45079,ViettelPost,32800,7,Delivered
19158,9297,DHL,74600,8,Delivered
19159,62215,J&T,32900,1,Delivered
19160,32002,ViettelPost,17100,8,Delivered
19161,37764,DHL,55100,8,Delivered
19162,61073,J&T,68000,3,Delivered
19163,31349,J&T,61300,1,Delivered
19164,94756,DHL,52700,9,Delivered
19165,1440,ViettelPost,69900,6,Delivered
19166,43015,ViettelPost,50300,9,Delivered
19167,34208,DHL,19400,3,Late
19168,55984,GHN,58800,9,Delivered
19169,76843,J&T,19400,3,Delivered
19170,58922,J&T,31100,9,Delivered
19171,86495,ViettelPost,85600,4,Delivered
19172,48896,ViettelPost,47600,8,Delivered
19173,14628,DHL,56200,5,Delivered
19174,99503,ViettelPost,41500,9,Lost
19175,30079,J&T,68100,4,Delivered
19176,70391,GHN,10100,-1,Delivered
19177,83691,ViettelPost,33600,7,Delivered
19178,66376,DHL,31900,4,Delivered
19179,71130,GHN,73700,2,Late
19180,26745,DHL,28300,7,Delivered
19181,80746,GHN,45100,3,Delivered
19182,43482,DHL,79700,9,Delivered
19183,17697,GHN,41000,9,Delivered
19184,83477,GHN,62800,2,Delivered
19185,33209,ViettelPost,45800,4,Delivered
19186,68509,J&T,16200,7,Delivered
19187,19463,J&T,49800,3,Late
19188,85742,ViettelPost,34000,4,Delivered
19189,42165,ViettelPost,79800,6,Delivered
19190,3134,ViettelPost,64300,5,Delivered
19191,36722,ViettelPost,46000,6,Delivered
19192,73510,GHN,59900,4,Late
19193,72512,GHN,37900,5,Delivered
19194,94230,ViettelPost,55000,1,Delivered
19195,81878,GHN,28400,6,Delivered
19196,66326,GHN,53600,6,Delivered
19197,33278,ViettelPost,44700,2,Delivered
19198,18485,GHN,78700,6,Delivered
19199,75915,DHL,50700,1,Delivered
19200,16421,GHN,60600,2,Late
19201,55595,GHN,44000,-1,Delivered
19202,9025,GHN,87300,5,Delivered
19203,31447,J&T,61100,6,Late
19204,27589,GHN,-9700,2,Delivered
19205,65696,J&T,24800,4,Delivered
19206,90014,DHL,18600,5,Delivered
19207,47430,ViettelPost,72000,2,Delivered
19208,70474,DHL,68200,6,Delivered
19209,5096,J&T,52700,3,Delivered
19210,27142,GHN,37100,1,Delivered
19211,76934,J&T,25400,3,Delivered
19212,75395,J&T,82000,7,Delivered
19213,83829,ViettelPost,74700,8,Delivered
19214,20061,DHL,45700,8,Delivered
19215,8336,DHL,46700,4,Late
19216,39364,DHL,62000,1,Delivered
19217,42044,ViettelPost,70100,4,Delivered
19218,9120,GHN,11500,5,Delivered
19219,31272,GHN,51800,8,Delivered
19220,49904,J&T,30300,2,Delivered
19221,5955,DHL,98600,9,Delivered
19222,44847,J&T,58400,4,Delivered
19223,22259,ViettelPost,50100,6,Delivered
19224,17726,DHL,55300,4,Delivered
19225,88352,J&T,83300,5,Delivered
19226,47679,DHL,72200,7,Delivered
19227,20560,J&T,38000,8,Delivered
19228,91743,J&T,25700,7,Late
19229,37475,J&T,74700,7,Delivered
19230,27649,GHN,18700,7,Delivered
19231,85773,DHL,57700,1,Delivered
19232,21945,GHN,7000,9,Delivered
19233,83747,ViettelPost,87100,3,Delivered
19234,64799,J&T,48600,2,Delivered
19235,2655,DHL,58700,9,Delivered
19236,81002,ViettelPost,58500,9,Delivered
19237,62602,DHL,70400,5,Delivered
19238,8131,GHN,76100,3,Delivered
19239,92816,DHL,62200,8,Delivered
19240,53555,GHN,68900,8,Delivered
19241,39335,GHN,71400,-1,Delivered
19242,69677,GHN,18900,5,Late
19243,39160,DHL,69600,1,Delivered
19244,42972,ViettelPost,60400,5,Delivered
19245,79286,DHL,40600,9,Delivered
19246,3124,DHL,83700,3,Delivered
19247,78811,ViettelPost,16200,2,Delivered
19248,46308,DHL,47000,1,Delivered
19249,55653,GHN,36500,6,Delivered
19250,940,ViettelPost,35800,4,Delivered
19251,79050,GHN,59800,3,Delivered
19252,36801,GHN,12700,5,Delivered
19253,67143,DHL,85100,7,Delivered
19254,59413,J&T,51400,9,Late
19255,95735,GHN,50600,1,Delivered
19256,36541,GHN,64400,7,Delivered
19257,88230,J&T,19000,4,Delivered
19258,37329,GHN,49100,1,Delivered
19259,5947,DHL,46700,4,Delivered
19260,64532,ViettelPost,55600,3,Delivered
19261,21182,J&T,57800,8,Delivered
19262,31137,DHL,47400,5,Delivered
19263,36030,ViettelPost,51100,3,Delivered
19264,52306,GHN,44100,2,Delivered
19265,27211,ViettelPost,39800,4,Delivered
19266,77577,ViettelPost,16300,6,Delivered
19267,21523,J&T,54400,6,Delivered
19268,20212,DHL,13000,1,Delivered
19269,42664,DHL,35100,3,Delivered
19270,60702,ViettelPost,88500,1,Delivered
19271,54440,J&T,41300,1,Delivered
19272,26959,DHL,25500,8,Late
19273,32477,DHL,68300,7,Delivered
19274,59140,J&T,56600,7,Delivered
19275,82681,ViettelPost,60200,7,Delivered
19276,1808,ViettelPost,48100,8,Delivered
19277,32977,DHL,78300,3,Delivered
19278,56002,DHL,78400,8,Delivered
19279,60405,DHL,48600,9,Delivered
19280,93400,J&T,53600,5,Delivered
19281,43014,J&T,33900,8,Delivered
19282,42926,ViettelPost,24800,7,Delivered
19283,37683,J&T,74900,3,Late
19284,12148,DHL,60200,1,Late
19285,98374,DHL,39700,5,Delivered
19286,51831,DHL,46400,1,Delivered
19287,63952,ViettelPost,72700,6,Delivered
19288,79950,J&T,52200,1,Delivered
19289,65855,J&T,62600,9,Delivered
19290,10350,GHN,65200,2,Delivered
19291,84164,GHN,71900,6,Delivered
19292,98883,DHL,79600,5,Delivered
19293,5025,J&T,26200,5,Delivered
19294,54357,ViettelPost,29000,4,Delivered
19295,36290,GHN,76100,1,Delivered
19296,59341,DHL,23100,1,Delivered
19297,94412,DHL,61100,5,Delivered
19298,82337,GHN,112600,2,Delivered
19299,51174,ViettelPost,48400,2,Delivered
19300,44942,GHN,52300,8,Delivered
19301,33672,GHN,55300,1,Delivered
19302,32128,DHL,83500,9,Delivered
19303,39298,ViettelPost,90000,3,Delivered
19304,31566,GHN,38800,7,Delivered
19305,79334,DHL,41500,7,Delivered
19306,97449,J&T,52700,8,Delivered
19307,83592,DHL,58000,1,Delivered
19308,75575,DHL,58100,3,Delivered
19309,79564,ViettelPost,95800,7,Delivered
19310,30748,GHN,41700,4,Delivered
19311,91455,ViettelPost,-6800,6,Delivered
19312,6677,GHN,42000,8,Delivered
19313,17645,GHN,66200,4,Late
19314,24437,J&T,83700,5,Delivered
19315,28940,J&T,87100,6,Delivered
19316,68076,GHN,61800,1,Delivered
19317,46934,DHL,34700,2,Delivered
19318,31969,J&T,62700,8,Late
19319,85548,J&T,51100,8,Delivered
19320,53331,ViettelPost,60500,1,Delivered
19321,76425,J&T,17100,1,Delivered
19322,28633,J&T,69800,7,Late
19323,39280,ViettelPost,42900,6,Delivered
19324,25697,DHL,52500,1,Delivered
19325,76896,ViettelPost,14000,5,Delivered
19326,18604,J&T,22300,1,Delivered
19327,35468,DHL,54600,2,Delivered
19328,22888,J&T,52600,3,Late
19329,57951,DHL,52900,8,Delivered
19330,1572,ViettelPost,62700,3,Delivered
19331,46608,J&T,46800,4,Delivered
19332,56400,J&T,32000,4,Delivered
19333,81137,J&T,59000,8,Delivered
19334,47971,DHL,26200,3,Delivered
19335,43357,J&T,-800,1,Delivered
19336,41509,GHN,98100,8,Delivered
19337,73155,J&T,29500,3,Delivered
19338,77270,J&T,64400,6,Delivered
19339,65785,ViettelPost,39500,5,Delivered
19340,25226,DHL,13100,8,Delivered
19341,93914,GHN,14800,8,Delivered
19342,1249,GHN,45100,4,Delivered
19343,89376,GHN,32900,5,Delivered
19344,49840,J&T,47900,7,Delivered
19345,83995,DHL,48900,2,Late
19346,38140,J&T,63200,2,Delivered
19347,91094,ViettelPost,54300,1,Delivered
19348,55837,GHN,62600,1,Delivered
19349,77354,ViettelPost,62700,5,Late
19350,2530,J&T,49000,5,Delivered
19351,66727,J&T,50000,7,Delivered
19352,77792,J&T,45700,5,Delivered
19353,54394,GHN,82400,2,Delivered
19354,29025,J&T,76200,3,Delivered
19355,61451,J&T,79300,7,Delivered
19356,27968,ViettelPost,60000,7,Late
19357,66113,GHN,60500,7,Delivered
19358,51522,J&T,31200,1,Delivered
19359,45687,DHL,67400,2,Late
19360,59646,DHL,37500,9,Delivered
19361,31746,DHL,47300,3,Lost
19362,66073,ViettelPost,88300,5,Delivered
19363,16102,J&T,26400,7,Delivered
19364,52918,GHN,46700,4,Delivered
19365,54856,ViettelPost,49200,7,Delivered
19366,57861,ViettelPost,71100,7,Delivered
19367,88774,GHN,45000,4,Delivered
19368,64902,GHN,61400,1,Delivered
19369,93707,GHN,53700,3,Delivered
19370,7591,J&T,75600,5,Delivered
19371,1034,J&T,53700,4,Delivered
19372,53699,DHL,50800,7,Delivered
19373,14482,DHL,34500,3,Delivered
19374,95842,DHL,43700,7,Delivered
19375,52030,DHL,73400,5,Delivered
19376,59152,DHL,37300,-1,Delivered
19377,65567,DHL,27500,8,Delivered
19378,15582,GHN,54900,3,Delivered
19379,71452,ViettelPost,39300,5,Delivered
19380,59383,ViettelPost,38600,3,Delivered
19381,63312,GHN,49600,-1,Delivered
19382,87300,GHN,48000,4,Delivered
19383,16673,J&T,94200,3,Delivered
19384,86546,J&T,14300,3,Delivered
19385,69428,J&T,48600,2,Delivered
19386,99397,DHL,26000,8,Late
19387,30980,ViettelPost,44600,5,Delivered
19388,29293,DHL,21500,-1,Delivered
19389,74208,J&T,74800,3,Delivered
19390,85884,ViettelPost,46700,9,Delivered
19391,35388,ViettelPost,78000,7,Delivered
19392,34148,GHN,19700,7,Delivered
19393,41101,DHL,49100,1,Lost
19394,97102,J&T,29000,3,Delivered
19395,47205,J&T,-15100,4,Delivered
19396,29222,DHL,45500,3,Delivered
19397,70536,GHN,42400,1,Delivered
19398,70063,GHN,56600,8,Delivered
19399,75071,DHL,59400,7,Delivered
19400,86874,J&T,33900,9,Delivered
19401,30752,GHN,64600,4,Late
19402,17822,GHN,80800,6,Delivered
19403,52380,ViettelPost,38900,6,Delivered
19404,37122,GHN,54200,6,Late
19405,16111,GHN,65800,9,Delivered
19406,45005,GHN,68300,5,Delivered
19407,11690,DHL,29600,7,Delivered
19408,78024,DHL,44100,7,Delivered
19409,53961,ViettelPost,75300,8,Delivered
19410,96553,ViettelPost,14400,3,Delivered
19411,17735,GHN,65100,6,Delivered
19412,61141,J&T,72900,6,Delivered
19413,90555,J&T,46200,1,Delivered
19414,46004,ViettelPost,27300,1,Delivered
19415,87478,J&T,37200,6,Delivered
19416,83488,J&T,74900,9,Delivered
19417,32453,ViettelPost,76500,6,Delivered
19418,62225,ViettelPost,64400,6,Delivered
19419,52736,J&T,72900,9,Delivered
19420,12656,DHL,52900,4,Delivered
19421,68250,J&T,44900,2,Late
19422,16760,GHN,39700,5,Late
19423,15816,DHL,95000,6,Delivered
19424,95488,ViettelPost,79200,8,Delivered
19425,31540,J&T,64700,9,Delivered
19426,13449,J&T,66800,1,Delivered
19427,26515,DHL,52200,8,Late
19428,57271,J&T,28300,3,Delivered
19429,36179,DHL,-3300,3,Late
19430,15800,GHN,57400,4,Delivered
19431,3766,ViettelPost,39700,8,Delivered
19432,8704,J&T,30100,3,Lost
19433,30077,DHL,10900,1,Delivered
19434,16412,ViettelPost,26800,1,Delivered
19435,41347,ViettelPost,45800,9,Delivered
19436,51278,GHN,45700,9,Delivered
19437,48141,ViettelPost,69200,5,Delivered
19438,11354,J&T,63400,4,Delivered
19439,51455,J&T,46700,8,Late
19440,77267,DHL,17500,7,Delivered
19441,28674,J&T,60900,3,Delivered
19442,61374,ViettelPost,47300,1,Late
19443,48552,ViettelPost,28300,3,Delivered
19444,2909,GHN,48500,9,Delivered
19445,40460,GHN,75300,5,Delivered
19446,87671,ViettelPost,-2600,6,Delivered
19447,97417,GHN,55200,7,Delivered
19448,75492,DHL,51100,6,Delivered
19449,8393,ViettelPost,4500,1,Delivered
19450,71974,ViettelPost,50400,7,Delivered
19451,97653,J&T,58000,5,Delivered
19452,99688,J&T,51600,2,Delivered
19453,44645,J&T,39100,9,Delivered
19454,99903,GHN,71700,7,Delivered
19455,49479,J&T,55600,9,Delivered
19456,50103,DHL,57400,2,Delivered
19457,16278,GHN,65900,8,Late
19458,82934,DHL,52200,6,Delivered
19459,78809,J&T,38200,1,Delivered
19460,2506,J&T,17700,9,Delivered
19461,38886,GHN,76400,2,Delivered
19462,64645,J&T,69400,5,Delivered
19463,20769,J&T,76100,2,Delivered
19464,60105,DHL,18800,9,Delivered
19465,65889,J&T,48700,5,Delivered
19466,53853,DHL,40900,2,Delivered
19467,55720,DHL,51400,2,Late
19468,80,DHL,62000,4,Late
19469,86292,DHL,57300,7,Delivered
19470,48961,GHN,55900,8,Delivered
19471,94737,DHL,50600,5,Delivered
19472,88355,J&T,48000,4,Delivered
19473,50031,GHN,42300,2,Delivered
19474,74806,GHN,65900,2,Delivered
19475,17847,ViettelPost,48100,7,Delivered
19476,67650,DHL,47600,3,Delivered
19477,35018,DHL,47700,6,Delivered
19478,82647,ViettelPost,60100,5,Delivered
19479,98200,DHL,33800,8,Delivered
19480,65952,DHL,57600,7,Delivered
19481,52736,ViettelPost,57300,3,Late
19482,73345,J&T,43700,8,Delivered
19483,58634,ViettelPost,29200,2,Delivered
19484,98312,GHN,54400,1,Delivered
19485,45315,DHL,51200,1,Delivered
19486,8356,GHN,23800,4,Late
19487,44271,J&T,40100,4,Delivered
19488,34170,ViettelPost,63000,5,Delivered
19489,74420,ViettelPost,49400,7,Delivered
19490,47005,J&T,52800,3,Delivered
19491,34758,GHN,11300,5,Delivered
19492,83227,DHL,75200,9,Delivered
19493,25313,GHN,52600,2,Delivered
19494,16155,ViettelPost,48500,6,Late
19495,24717,ViettelPost,56300,3,Delivered
19496,46473,DHL,35200,5,Delivered
19497,9034,GHN,75000,6,Delivered
19498,48921,GHN,14300,3,Delivered
19499,99727,GHN,73500,5,Delivered
19500,40257,J&T,74300,7,Delivered
19501,12433,J&T,45600,5,Delivered
19502,4649,GHN,73700,4,Delivered
19503,46474,J&T,43900,2,Delivered
19504,27171,ViettelPost,12500,5,Delivered
19505,44815,J&T,83600,9,Late
19506,58134,ViettelPost,29300,7,Delivered
19507,95585,DHL,65200,5,Delivered
19508,39974,J&T,28400,4,Delivered
19509,37192,DHL,67200,1,Delivered
19510,50711,ViettelPost,47600,2,Delivered
19511,11813,GHN,31900,5,Late
19512,37784,J&T,49400,7,Delivered
19513,63158,GHN,79600,2,Delivered
19514,25513,ViettelPost,86300,5,Delivered
19515,57235,DHL,30200,6,Delivered
19516,59165,ViettelPost,53800,1,Delivered
19517,43328,J&T,61200,2,Late
19518,5891,DHL,86500,6,Late
19519,27508,J&T,60600,6,Delivered
19520,38665,GHN,29900,9,Delivered
19521,12633,ViettelPost,35200,2,Delivered
19522,91956,ViettelPost,50400,3,Delivered
19523,49853,GHN,-3000,4,Delivered
19524,36870,ViettelPost,51600,2,Delivered
19525,66838,ViettelPost,42400,3,Delivered
19526,59196,GHN,19000,4,Delivered
19527,75757,ViettelPost,29600,2,Delivered
19528,80409,J&T,56200,7,Delivered
19529,78614,ViettelPost,47100,9,Delivered
19530,1718,GHN,41800,9,Delivered
19531,55210,ViettelPost,80500,8,Delivered
19532,63832,DHL,40300,-1,Lost
19533,23711,ViettelPost,47700,1,Delivered
19534,67389,DHL,42300,6,Late
19535,8120,GHN,13300,2,Delivered
19536,234,J&T,60100,8,Delivered
19537,56908,GHN,3100,6,Delivered
19538,38930,J&T,38200,8,Delivered
19539,78327,ViettelPost,81600,1,Delivered
19540,41432,ViettelPost,64900,8,Delivered
19541,20650,GHN,48700,3,Delivered
19542,9652,GHN,73300,9,Delivered
19543,92007,ViettelPost,70900,7,Delivered
19544,99624,GHN,49100,4,Delivered
19545,41806,ViettelPost,58700,8,Delivered
19546,94109,J&T,27200,6,Delivered
19547,68567,J&T,18600,3,Delivered
19548,53281,GHN,24000,9,Delivered
19549,66955,GHN,34400,5,Late
19550,45180,ViettelPost,18000,2,Delivered
19551,40656,GHN,54400,6,Delivered
19552,29206,DHL,42900,9,Delivered
19553,31727,DHL,16500,1,Late
19554,83624,GHN,60200,4,Delivered
19555,15317,DHL,36600,9,Delivered
19556,95309,J&T,27500,6,Lost
19557,55726,DHL,70100,1,Delivered
19558,16628,DHL,20200,9,Delivered
19559,87235,ViettelPost,43600,3,Delivered
19560,48962,DHL,70600,-1,Delivered
19561,33784,ViettelPost,52900,2,Delivered
19562,89088,DHL,51300,5,Delivered
19563,29794,J&T,46700,5,Delivered
19564,95259,J&T,56500,5,Late
19565,1598,J&T,50200,3,Delivered
19566,18498,GHN,59100,4,Delivered
19567,30095,DHL,42500,9,Delivered
19568,45879,ViettelPost,-16900,8,Delivered
19569,12391,ViettelPost,26500,2,Delivered
19570,75548,GHN,28500,7,Delivered
19571,92011,DHL,76600,7,Late
19572,40132,GHN,11900,4,Delivered
19573,39251,DHL,49400,4,Delivered
19574,50113,J&T,68300,1,Delivered
19575,31691,DHL,15100,9,Delivered
19576,8612,GHN,34700,4,Lost
19577,23663,DHL,56800,7,Delivered
19578,9748,DHL,3400,4,Delivered
19579,4344,ViettelPost,39400,5,Delivered
19580,72279,DHL,46900,7,Delivered
19581,35585,DHL,41700,7,Delivered
19582,36024,DHL,48100,4,Delivered
19583,23651,ViettelPost,71500,1,Delivered
19584,1683,DHL,68300,1,Delivered
19585,44877,GHN,10300,9,Delivered
19586,43390,ViettelPost,63400,-1,Delivered
19587,35552,J&T,5300,4,Delivered
19588,53165,DHL,28600,8,Delivered
19589,87202,ViettelPost,18400,2,Delivered
19590,17929,GHN,32200,3,Late
19591,76890,DHL,42700,2,Delivered
19592,60526,J&T,77500,7,Delivered
19593,75151,ViettelPost,60000,6,Delivered
19594,39618,DHL,95200,4,Delivered
19595,56112,J&T,85500,8,Delivered
19596,85088,GHN,58800,5,Delivered
19597,65666,GHN,67900,2,Delivered
19598,4278,GHN,60000,3,Delivered
19599,59072,DHL,33300,8,Delivered
19600,53722,ViettelPost,41900,2,Delivered
19601,38206,ViettelPost,53900,5,Delivered
19602,60778,DHL,50400,1,Delivered
19603,247,ViettelPost,65500,3,Delivered
19604,95976,DHL,52400,6,Delivered
19605,38916,J&T,48100,5,Delivered
19606,74908,ViettelPost,12300,5,Delivered
19607,38853,GHN,23700,6,Delivered
19608,89567,J&T,71900,4,Delivered
19609,73848,GHN,48700,7,Delivered
19610,20381,DHL,30500,5,Delivered
19611,48143,J&T,48400,8,Delivered
19612,75484,GHN,51400,3,Delivered
19613,99279,J&T,71700,4,Delivered
19614,76058,J&T,48300,7,Delivered
19615,26522,GHN,54700,8,Delivered
19616,56053,DHL,-1000,4,Late
19617,99440,J&T,78900,3,Delivered
19618,69763,GHN,32600,4,Delivered
19619,11922,GHN,26100,2,Delivered
19620,17247,J&T,21400,1,Delivered
19621,78431,GHN,59600,2,Delivered
19622,59644,GHN,36100,4,Late
19623,28064,ViettelPost,95600,1,Delivered
19624,31617,DHL,40300,3,Delivered
19625,78738,DHL,47800,3,Delivered
19626,78069,ViettelPost,44000,3,Delivered
19627,34486,GHN,42000,6,Late
19628,2088,ViettelPost,78300,9,Delivered
19629,3753,J&T,20700,5,Delivered
19630,95255,J&T,41400,9,Delivered
19631,69699,DHL,46700,6,Delivered
19632,72673,ViettelPost,98100,7,Delivered
19633,46601,GHN,45400,2,Delivered
19634,32701,DHL,24000,4,Delivered
19635,85071,J&T,88500,9,Delivered
19636,56956,ViettelPost,41300,3,Late
19637,12352,J&T,65300,1,Delivered
19638,84933,ViettelPost,54400,6,Late
19639,80900,ViettelPost,66500,5,Delivered
19640,24236,GHN,75600,7,Delivered
19641,59050,J&T,60200,3,Delivered
19642,186,J&T,48000,9,Delivered
19643,45017,DHL,12900,2,Lost
19644,3447,GHN,63100,2,Delivered
19645,13147,J&T,69700,7,Delivered
19646,5034,DHL,44400,8,Delivered
19647,8528,GHN,47900,9,Delivered
19648,13753,J&T,36400,8,Delivered
19649,42780,GHN,53300,7,Late
19650,28253,J&T,33000,4,Delivered
19651,18426,J&T,30900,4,Delivered
19652,27393,J&T,18700,7,Late
19653,55862,GHN,58000,4,Late
19654,95824,GHN,60600,2,Delivered
19655,59497,GHN,63300,7,Delivered
19656,65795,DHL,26600,4,Late
19657,77591,J&T,79700,9,Delivered
19658,45640,DHL,32900,7,Delivered
19659,19955,DHL,34100,2,Delivered
19660,35225,J&T,26200,7,Delivered
19661,18300,J&T,83500,2,Delivered
19662,54812,ViettelPost,69500,8,Delivered
19663,37476,J&T,49700,2,Delivered
19664,33118,DHL,30000,3,Delivered
19665,71582,ViettelPost,40500,8,Delivered
19666,92362,DHL,76800,4,Delivered
19667,47494,DHL,63900,9,Delivered
19668,49183,ViettelPost,38800,2,Delivered
19669,98049,ViettelPost,59700,1,Delivered
19670,33400,J&T,63600,7,Delivered
19671,49474,DHL,47900,9,Delivered
19672,14757,ViettelPost,50200,3,Delivered
19673,55230,GHN,104000,4,Delivered
19674,54260,ViettelPost,21400,7,Delivered
19675,7351,J&T,31800,1,Late
19676,61584,ViettelPost,41800,5,Delivered
19677,34806,DHL,30100,7,Late
19678,19235,DHL,64400,6,Delivered
19679,25309,GHN,44900,6,Delivered
19680,97874,GHN,69400,7,Delivered
19681,84366,DHL,60200,4,Delivered
19682,98876,GHN,13200,6,Late
19683,36594,ViettelPost,62200,8,Delivered
19684,22433,DHL,40400,4,Delivered
19685,15889,DHL,57000,1,Delivered
19686,37704,ViettelPost,41900,9,Late
19687,44624,ViettelPost,42400,9,Delivered
19688,83393,DHL,82300,8,Delivered
19689,53672,ViettelPost,64500,1,Delivered
19690,95793,DHL,56300,9,Delivered
19691,88752,DHL,62700,6,Delivered
19692,81665,ViettelPost,9500,1,Delivered
19693,88351,GHN,60800,6,Delivered
19694,93716,J&T,62000,6,Delivered
19695,40916,ViettelPost,56500,9,Late
19696,99772,ViettelPost,18000,1,Delivered
19697,67317,DHL,52400,5,Delivered
19698,40430,GHN,74600,5,Delivered
19699,82730,ViettelPost,50800,1,Delivered
19700,78973,J&T,28500,2,Delivered
19701,92785,ViettelPost,50400,6,Delivered
19702,58795,ViettelPost,62900,1,Late
19703,24404,DHL,11900,9,Delivered
19704,47574,ViettelPost,37700,6,Delivered
19705,28535,ViettelPost,30800,6,Delivered
19706,80133,DHL,53100,6,Delivered
19707,57115,GHN,43200,5,Delivered
19708,29512,ViettelPost,64700,2,Delivered
19709,16142,GHN,35700,1,Delivered
19710,48886,ViettelPost,121200,1,Delivered
19711,91312,GHN,47000,7,Delivered
19712,57057,J&T,22300,2,Delivered
19713,92503,DHL,89500,4,Late
19714,24877,ViettelPost,44000,2,Late
19715,15033,GHN,39400,5,Delivered
19716,89567,J&T,35300,6,Delivered
19717,97511,DHL,26200,6,Delivered
19718,7585,J&T,47600,2,Delivered
19719,65629,DHL,33600,3,Delivered
19720,97204,J&T,68800,7,Late
19721,23117,J&T,82200,3,Delivered
19722,99056,GHN,32700,3,Delivered
19723,44810,GHN,35900,3,Delivered
19724,47866,GHN,56200,6,Delivered
19725,4488,DHL,69000,8,Delivered
19726,10606,DHL,57500,8,Delivered
19727,67605,DHL,81800,5,Delivered
19728,60026,DHL,70400,2,Delivered
19729,61133,DHL,-4000,3,Delivered
19730,39008,GHN,65600,4,Delivered
19731,75091,GHN,59200,8,Delivered
19732,41411,GHN,73400,4,Lost
19733,4274,DHL,60200,2,Delivered
19734,26962,J&T,44400,9,Late
19735,45992,DHL,56600,8,Delivered
19736,56408,ViettelPost,41900,7,Delivered
19737,12053,J&T,75500,6,Delivered
19738,76991,J&T,90400,1,Delivered
19739,850,DHL,27300,5,Late
19740,69657,J&T,73400,2,Delivered
19741,96772,DHL,26300,9,Delivered
19742,60129,ViettelPost,48900,9,Delivered
19743,8178,J&T,17300,7,Delivered
19744,13153,J&T,83000,-1,Delivered
19745,61013,GHN,75700,6,Delivered
19746,85480,GHN,66700,1,Delivered
19747,52051,J&T,51500,7,Delivered
19748,71034,GHN,56000,1,Delivered
19749,79198,J&T,52000,4,Delivered
19750,53758,J&T,49300,8,Delivered
19751,67999,J&T,24500,1,Late
19752,83526,ViettelPost,0,4,Delivered
19753,13705,ViettelPost,52300,8,Delivered
