warehouse_id,product_id,stock_level,last_updated
13,1611,723,06/01/2024
17,3809,779,11/26/2024
3,849,592,04/25/2024
18,781,953,12/13/2024
8,977,82,12/18/2024
18,1467,332,11/09/2024
12,2659,848,05/21/2024
2,1776,478,01/18/2024
13,4817,694,09/30/2024
8,91,848,08/13/2024
16,1189,490,07/26/2024
4,277,270,07/03/2024
12,476,679,09/24/2024
15,768,380,02/11/2024
13,3835,101,10/25/2024
19,1550,516,02/24/2024
11,1076,232,01/16/2024
10,4766,110,12/09/2024
8,1520,195,08/19/2024
9,4923,470,08/28/2024
2,1389,800,12/16/2024
7,3212,468,08/11/2024
9,4983,5,08/28/2024
2,1028,187,08/15/2024
3,4918,988,11/19/2024
10,1128,492,09/08/2024
18,4976,327,05/24/2024
12,1251,70,03/24/2024
4,64,392,08/02/2024
8,2928,724,12/16/2024
10,258,26,04/04/2024
14,54,101,04/20/2024
14,4622,609,11/05/2024
4,3817,49,11/16/2024
14,1611,105,12/27/2024
11,3427,371,11/04/2024
4,4294,140,11/16/2024
2,3970,428,03/23/2024
12,3713,856,08/10/2024
18,3412,382,03/14/2024
6,4784,187,04/14/2024
15,1934,251,12/08/2024
6,2065,889,06/25/2024
6,3507,86,05/22/2024
7,4584,270,04/30/2024
9,3567,636,10/09/2024
3,304,619,06/19/2024
8,4921,840,08/29/2024
8,1454,530,07/17/2024
14,1797,888,04/18/2024
2,1010,21,12/09/2024
8,3037,914,06/09/2024
17,4594,291,03/15/2024
9,3592,543,08/31/2024
17,1829,721,07/30/2024
15,3961,275,05/08/2024
5,490,392,08/04/2024
4,2303,368,06/28/2024
16,686,269,06/11/2024
2,805,494,01/22/2024
4,3068,63,08/05/2024
16,4793,711,08/21/2024
9,519,859,08/16/2024
10,4254,872,06/30/2024
10,1824,5,12/06/2024
12,4418,727,02/28/2024
19,2048,396,02/04/2024
3,4640,434,08/13/2024
4,3282,736,06/25/2024
15,4107,942,03/13/2024
16,4527,269,02/06/2024
13,3113,740,03/23/2024
17,3636,613,07/31/2024
13,216,986,04/23/2024
17,3496,698,03/06/2024
11,1233,899,01/30/2024
18,3138,678,11/18/2024
18,1242,391,11/24/2024
3,2658,251,07/28/2024
6,2196,673,05/21/2024
13,2662,472,05/11/2024
15,1524,738,07/29/2024
18,3318,933,10/01/2024
6,2334,278,04/19/2024
12,414,399,06/19/2024
7,205,512,03/27/2024
12,490,576,01/06/2024
8,3711,150,09/23/2024
16,417,290,02/02/2024
17,2775,30,08/30/2024
7,2823,959,02/22/2024
14,4598,98,06/21/2024
6,4563,978,04/09/2024
6,918,137,10/03/2024
19,3014,837,01/30/2024
13,2851,852,11/30/2024
5,843,112,12/07/2024
9,1651,123,09/03/2024
18,4812,45,11/01/2024
6,523,880,10/12/2024
10,934,823,02/24/2024
8,3292,517,04/06/2024
5,3900,933,10/11/2024
5,4480,599,09/15/2024
13,2205,353,09/07/2024
17,2480,382,04/29/2024
2,4844,608,03/30/2024
10,4349,86,02/19/2024
15,1632,837,03/20/2024
5,2990,58,02/29/2024
12,4859,120,11/04/2024
11,1049,675,08/28/2024
18,551,76,09/24/2024
13,2496,335,06/28/2024
6,4027,789,11/24/2024
15,4319,171,06/30/2024
12,2471,497,09/10/2024
18,1055,628,04/20/2024
6,508,842,02/13/2024
4,425,411,05/22/2024
4,1675,495,06/15/2024
10,1382,937,11/05/2024
18,829,949,06/14/2024
3,4711,950,03/06/2024
11,4735,346,06/27/2024
16,383,877,08/01/2024
17,4742,613,11/18/2024
3,2471,58,11/10/2024
14,2274,917,03/28/2024
1,1959,750,11/25/2024
12,2581,755,10/17/2024
10,2143,136,10/25/2024
11,4707,701,01/05/2024
9,1134,100,03/29/2024
7,2657,220,09/26/2024
12,1802,634,10/09/2024
8,785,278,07/07/2024
15,1532,523,11/09/2024
16,1960,209,06/23/2024
6,4258,125,09/29/2024
16,1507,353,10/01/2024
12,4772,215,06/26/2024
9,694,705,02/06/2024
7,154,67,03/26/2024
8,1369,952,02/25/2024
13,2198,145,12/19/2024
2,1447,904,03/25/2024
7,3931,345,12/14/2024
17,402,543,05/01/2024
13,77,6,02/12/2024
7,1112,893,08/09/2024
10,3046,35,03/05/2024
11,2983,603,09/28/2024
12,72,748,10/12/2024
6,1656,355,04/13/2024
16,2885,464,04/08/2024
7,3298,481,01/16/2024
15,2702,647,06/12/2024
11,1703,588,09/14/2024
7,711,449,04/15/2024
2,4789,27,05/14/2024
11,4540,0,10/17/2024
3,1707,722,06/01/2024
5,307,318,10/16/2024
19,4997,250,02/12/2024
3,3441,222,11/11/2024
18,1747,603,05/19/2024
10,2705,46,11/23/2024
1,4963,381,10/09/2024
4,3974,354,01/04/2024
12,2442,918,03/19/2024
2,2553,902,05/02/2024
5,3357,30,04/21/2024
14,1499,956,03/14/2024
7,243,609,09/29/2024
8,4638,591,01/09/2024
3,1614,778,12/13/2024
9,1565,67,10/23/2024
10,1902,35,06/11/2024
8,2766,684,02/08/2024
9,1080,957,12/11/2024
16,4407,54,06/02/2024
3,212,667,09/08/2024
4,341,920,08/23/2024
18,2667,540,08/18/2024
16,163,810,07/29/2024
6,114,211,03/03/2024
2,2942,543,03/18/2024
14,4239,146,09/13/2024
19,3154,332,01/22/2024
11,1770,224,06/03/2024
8,150,826,08/26/2024
4,3429,995,08/05/2024
6,1947,502,01/14/2024
11,2778,595,08/30/2024
14,1467,970,02/24/2024
19,600,295,01/08/2024
6,2712,484,09/13/2024
6,496,902,08/11/2024
6,4821,947,04/16/2024
5,1928,182,11/03/2024
18,3104,13,06/24/2024
10,3099,307,08/01/2024
1,2004,450,04/14/2024
5,4196,903,10/10/2024
14,2194,782,03/01/2024
14,3357,501,05/18/2024
6,2027,199,03/08/2024
2,3182,269,05/24/2024
18,4023,190,03/03/2024
15,2507,469,02/05/2024
14,3959,73,11/25/2024
4,3445,976,02/19/2024
9,2878,565,07/14/2024
5,1044,788,09/28/2024
9,4647,683,12/06/2024
11,884,742,04/05/2024
17,1133,713,09/29/2024
4,1173,213,10/05/2024
7,87,453,11/09/2024
3,1278,279,06/06/2024
4,4826,969,07/01/2024
11,1112,757,03/15/2024
7,2071,75,10/22/2024
7,3678,117,07/14/2024
5,1673,188,02/08/2024
11,437,751,01/15/2024
2,4184,734,07/13/2024
9,5,530,10/24/2024
11,4626,498,03/05/2024
6,4530,334,03/19/2024
13,137,336,05/15/2024
14,4453,785,12/06/2024
11,2729,613,09/06/2024
18,4165,984,09/07/2024
16,329,605,02/20/2024
2,4137,163,09/25/2024
14,264,486,07/05/2024
17,1010,713,10/25/2024
13,1149,836,11/12/2024
16,1975,769,06/29/2024
6,1485,958,06/06/2024
4,2969,331,10/13/2024
5,3315,975,04/06/2024
12,1097,706,10/04/2024
6,2061,502,08/06/2024
7,4607,444,12/23/2024
3,2791,52,05/23/2024
13,1604,775,05/04/2024
16,4751,67,09/26/2024
1,4143,649,12/24/2024
11,4831,586,10/20/2024
19,221,861,09/18/2024
11,1435,4,06/02/2024
19,4259,312,11/13/2024
16,1852,422,08/03/2024
17,1262,133,04/08/2024
8,3272,116,04/23/2024
19,812,941,10/12/2024
1,3798,443,02/27/2024
1,2957,327,08/22/2024
16,1013,655,07/28/2024
16,868,539,08/03/2024
16,2948,212,03/29/2024
17,238,225,10/20/2024
1,1546,89,11/26/2024
9,1235,344,10/24/2024
9,1127,950,04/16/2024
9,3996,709,02/29/2024
14,4693,821,03/04/2024
5,1019,831,03/13/2024
2,3636,699,10/14/2024
2,4324,347,01/05/2024
9,1415,666,04/20/2024
4,12,99,09/13/2024
8,414,81,09/11/2024
4,420,334,07/04/2024
18,9,255,10/29/2024
17,2172,150,01/28/2024
6,2349,327,02/10/2024
9,2604,418,05/23/2024
15,820,424,01/08/2024
7,1195,1,01/11/2024
4,3977,623,10/31/2024
3,4558,841,01/31/2024
16,744,399,12/18/2024
8,1322,260,09/02/2024
14,1061,890,10/16/2024
19,17,95,11/08/2024
17,2071,679,10/26/2024
5,925,924,09/30/2024
15,1524,220,03/27/2024
12,4658,519,04/23/2024
4,3569,133,10/23/2024
5,185,467,12/18/2024
18,3041,555,11/06/2024
6,3402,137,06/28/2024
12,3704,549,04/01/2024
2,254,433,11/03/2024
5,2036,616,08/21/2024
19,3226,424,05/29/2024
7,1912,753,06/15/2024
5,3790,786,08/05/2024
16,4015,748,09/09/2024
6,545,362,01/06/2024
3,1253,143,06/30/2024
19,697,492,08/10/2024
13,548,991,06/02/2024
19,4197,717,05/26/2024
6,114,750,02/06/2024
12,1412,917,02/20/2024
14,4015,702,01/01/2024
11,2865,768,10/24/2024
13,3162,189,05/28/2024
9,3854,55,04/15/2024
14,3553,293,12/14/2024
1,1233,796,12/13/2024
14,3175,269,10/13/2024
17,3584,660,08/19/2024
10,436,555,05/06/2024
9,1898,876,09/24/2024
18,4869,115,01/13/2024
16,2123,803,06/10/2024
5,652,45,09/18/2024
17,1459,725,09/29/2024
1,4879,761,10/27/2024
14,2701,177,09/29/2024
16,900,327,01/17/2024
16,1764,82,07/01/2024
18,1811,300,12/19/2024
3,4515,94,09/17/2024
9,2436,620,06/19/2024
18,1619,61,06/03/2024
2,3576,442,12/03/2024
1,4933,354,06/25/2024
3,3452,435,06/12/2024
12,1492,322,07/09/2024
6,3728,94,05/22/2024
4,2042,369,06/23/2024
10,394,807,07/11/2024
7,2382,805,06/07/2024
5,812,34,11/05/2024
18,677,352,12/12/2024
13,1374,706,05/01/2024
15,4811,605,08/06/2024
8,4288,123,02/21/2024
18,3171,784,05/15/2024
10,22,817,01/04/2024
17,1139,480,08/06/2024
6,2547,736,10/28/2024
16,521,626,10/19/2024
11,4712,467,11/28/2024
15,4179,683,04/15/2024
16,3099,206,08/20/2024
7,350,959,03/12/2024
13,546,122,04/27/2024
6,2204,371,12/04/2024
8,1348,111,12/04/2024
18,318,900,03/07/2024
18,2584,410,02/11/2024
15,2274,789,07/25/2024
14,4193,261,04/29/2024
1,424,282,03/13/2024
15,1226,516,04/10/2024
13,4297,453,09/16/2024
9,4830,96,12/10/2024
9,791,795,06/22/2024
12,3447,306,07/30/2024
13,3253,167,07/15/2024
1,4651,218,03/07/2024
1,4518,987,05/11/2024
2,886,485,05/15/2024
12,1709,27,10/12/2024
10,3125,376,09/19/2024
3,812,94,07/07/2024
8,29,913,03/05/2024
15,590,11,07/03/2024
17,889,97,02/11/2024
4,2791,535,10/10/2024
14,1040,397,10/02/2024
7,841,640,06/19/2024
18,2949,539,03/09/2024
1,4193,126,06/26/2024
19,1286,568,03/14/2024
4,4483,417,04/06/2024
14,2033,314,10/01/2024
8,4506,630,12/03/2024
7,3940,731,08/08/2024
9,1965,359,11/07/2024
17,4721,497,07/30/2024
15,1817,89,01/17/2024
12,1184,810,09/03/2024
15,246,372,02/19/2024
4,4140,498,10/16/2024
18,1161,492,12/13/2024
19,3833,545,09/07/2024
15,3126,353,05/03/2024
7,2890,418,10/18/2024
13,1786,602,12/23/2024
1,4227,187,09/14/2024
7,2705,364,04/30/2024
15,3703,710,01/13/2024
15,920,382,08/16/2024
17,4604,271,04/18/2024
10,2326,179,10/14/2024
6,4299,165,04/02/2024
9,3270,984,05/17/2024
15,2691,292,04/19/2024
11,3885,348,12/25/2024
2,2989,475,09/26/2024
15,2996,727,04/22/2024
9,2194,390,04/24/2024
12,1795,678,08/18/2024
12,3162,608,09/07/2024
4,3629,958,10/17/2024
16,4773,762,01/14/2024
2,832,672,03/15/2024
6,1641,927,04/01/2024
18,3,221,11/24/2024
15,1029,84,07/16/2024
15,774,986,05/01/2024
14,2426,850,11/21/2024
18,1407,731,12/15/2024
16,3602,42,02/13/2024
3,1068,412,06/12/2024
1,1523,762,04/19/2024
16,51,194,04/06/2024
13,4209,476,06/12/2024
13,3176,347,08/05/2024
6,501,491,05/07/2024
18,582,943,10/03/2024
18,3016,139,06/16/2024
5,3289,281,04/16/2024
5,4447,312,09/21/2024
11,1263,106,12/18/2024
15,1087,956,09/02/2024
5,1155,441,06/07/2024
13,3086,47,02/14/2024
12,4855,991,12/10/2024
6,4038,537,10/07/2024
5,1773,492,08/08/2024
13,4506,317,06/05/2024
16,1738,270,05/11/2024
18,4667,992,07/18/2024
12,338,536,03/10/2024
10,3588,926,03/28/2024
16,4538,17,04/24/2024
4,2940,250,09/08/2024
9,1759,437,10/28/2024
18,897,705,02/26/2024
15,4432,640,01/25/2024
5,1800,339,04/11/2024
7,1995,33,10/05/2024
7,4812,343,05/19/2024
12,3343,372,06/20/2024
15,1561,978,01/01/2024
11,1457,955,10/30/2024
6,4746,920,05/10/2024
2,4410,548,03/04/2024
19,861,4,10/01/2024
8,3749,376,05/31/2024
16,601,783,11/30/2024
4,3984,551,01/06/2024
3,112,69,08/19/2024
17,243,27,11/16/2024
10,436,394,01/25/2024
1,3574,176,11/19/2024
15,400,79,07/24/2024
6,2126,408,03/19/2024
4,1595,438,07/17/2024
15,2276,355,08/04/2024
12,2904,633,03/31/2024
16,1105,689,11/18/2024
14,1631,477,02/29/2024
19,2088,394,10/13/2024
16,3026,6,01/12/2024
7,3270,2,09/18/2024
19,1155,150,02/22/2024
1,3664,675,10/01/2024
12,3134,534,12/25/2024
16,2817,941,09/13/2024
16,376,405,05/01/2024
3,667,889,04/25/2024
3,1884,805,08/22/2024
6,143,458,04/26/2024
1,3893,643,02/07/2024
17,158,294,02/25/2024
16,3255,454,08/16/2024
9,638,366,08/24/2024
15,3287,826,08/22/2024
3,1849,402,08/23/2024
3,2936,913,03/11/2024
14,117,843,06/12/2024
16,1753,63,05/23/2024
13,2833,946,10/03/2024
13,4879,191,06/24/2024
15,3406,821,04/06/2024
15,1969,62,04/01/2024
12,2548,557,09/26/2024
10,757,752,02/23/2024
2,4350,851,05/04/2024
14,1828,885,07/04/2024
17,2348,58,09/05/2024
13,3901,862,10/04/2024
17,890,553,10/24/2024
14,2040,463,02/19/2024
6,2210,107,11/26/2024
13,228,615,09/05/2024
8,186,249,05/10/2024
1,4974,360,05/16/2024
1,418,221,03/27/2024
9,124,113,03/19/2024
11,3150,697,01/14/2024
19,4151,104,08/03/2024
19,1500,824,09/07/2024
16,2240,105,08/21/2024
14,4720,400,06/28/2024
9,4714,129,04/25/2024
2,4928,181,07/05/2024
6,1814,726,10/03/2024
8,1922,465,03/11/2024
17,231,107,10/25/2024
14,3691,856,10/21/2024
5,3201,465,11/06/2024
10,1666,248,08/05/2024
17,722,108,02/10/2024
7,1851,755,12/23/2024
19,669,813,02/18/2024
1,3451,441,04/16/2024
9,4554,181,11/29/2024
2,98,851,08/29/2024
9,3791,171,12/23/2024
19,3963,765,12/17/2024
11,456,160,10/14/2024
13,1957,255,09/16/2024
10,4484,191,06/27/2024
9,4327,922,05/13/2024
7,3716,804,04/08/2024
4,353,955,08/27/2024
8,4250,829,04/10/2024
1,1088,251,01/19/2024
17,882,266,07/24/2024
13,2763,479,11/23/2024
10,4796,464,04/23/2024
4,4714,291,09/14/2024
6,509,869,09/18/2024
8,492,99,12/30/2024
15,1904,497,03/08/2024
17,542,721,04/22/2024
13,3409,823,02/13/2024
15,851,918,06/12/2024
3,1339,50,08/02/2024
19,3076,591,03/01/2024
2,4588,361,08/23/2024
7,4785,410,11/24/2024
11,1422,194,08/26/2024
19,1626,970,02/16/2024
13,15,503,09/09/2024
2,932,636,04/03/2024
17,1120,478,03/03/2024
19,1772,223,10/10/2024
11,3517,429,06/11/2024
14,4940,890,07/19/2024
1,1834,415,08/31/2024
9,933,527,08/28/2024
19,3635,210,07/11/2024
6,1674,341,01/23/2024
17,4176,756,12/08/2024
1,8,505,12/15/2024
7,3880,627,11/03/2024
13,1609,133,06/29/2024
5,396,462,07/04/2024
7,1275,162,08/04/2024
15,2579,604,05/19/2024
5,1898,668,05/11/2024
16,2846,5,09/02/2024
7,1569,570,02/01/2024
2,1944,478,10/16/2024
5,4578,624,07/29/2024
5,1946,444,01/06/2024
1,426,655,11/27/2024
16,1557,93,11/27/2024
12,4095,731,12/21/2024
2,4414,662,04/24/2024
18,4685,499,12/19/2024
1,2880,663,06/21/2024
18,295,984,04/14/2024
11,2227,858,05/24/2024
4,4937,381,07/19/2024
1,731,472,06/30/2024
15,2101,699,06/13/2024
5,1723,424,12/22/2024
9,2059,547,08/23/2024
13,3744,684,12/22/2024
18,3986,90,03/29/2024
10,1390,182,03/04/2024
1,791,131,05/11/2024
9,1908,831,07/14/2024
1,4522,32,12/20/2024
19,3104,957,04/26/2024
13,3478,638,03/26/2024
9,4608,824,05/16/2024
9,4901,768,09/30/2024
14,3223,928,11/24/2024
7,3978,284,12/30/2024
14,4759,521,04/21/2024
13,447,820,12/15/2024
16,2097,47,11/28/2024
11,4581,688,11/04/2024
17,2686,461,10/22/2024
19,4776,809,05/18/2024
15,1524,139,06/02/2024
18,4173,771,10/05/2024
12,354,400,07/24/2024
19,417,145,10/11/2024
16,4665,865,03/23/2024
9,1099,651,08/04/2024
3,3111,865,11/20/2024
19,4648,608,04/14/2024
17,126,193,06/21/2024
17,3335,825,04/07/2024
11,2190,659,07/04/2024
6,3052,845,08/02/2024
9,1991,806,03/15/2024
17,4655,547,12/19/2024
6,3332,413,09/18/2024
19,922,883,09/03/2024
6,1578,993,01/23/2024
1,3225,332,05/17/2024
16,497,751,10/03/2024
16,31,135,02/13/2024
8,1644,851,12/28/2024
4,507,839,12/21/2024
14,2904,501,12/26/2024
13,3602,461,01/13/2024
14,4956,373,03/24/2024
11,121,266,09/16/2024
18,1124,712,11/14/2024
12,919,513,06/11/2024
4,4265,330,12/10/2024
5,2193,260,09/02/2024
11,2594,388,02/27/2024
17,625,698,04/29/2024
8,3265,143,11/15/2024
18,3704,310,05/26/2024
10,1291,780,12/30/2024
15,9,104,05/12/2024
4,2152,146,02/09/2024
14,659,640,12/09/2024
13,2481,718,01/22/2024
17,1878,812,09/03/2024
1,1301,500,08/31/2024
4,2799,627,10/20/2024
16,3998,921,02/05/2024
13,3420,436,03/04/2024
4,4293,892,04/11/2024
7,2358,138,06/27/2024
3,228,549,03/13/2024
7,1969,363,06/04/2024
17,2947,300,11/10/2024
16,2354,606,08/24/2024
3,62,667,03/24/2024
4,1511,494,10/21/2024
12,1109,634,02/01/2024
14,2252,4,12/14/2024
17,14,863,08/05/2024
15,1470,249,04/02/2024
6,3511,105,09/17/2024
8,2960,766,09/06/2024
11,618,264,05/07/2024
10,2379,2,02/06/2024
16,1345,241,12/13/2024
10,3424,98,05/11/2024
4,4879,610,07/11/2024
4,1900,92,11/18/2024
7,4443,388,11/12/2024
14,585,574,01/26/2024
19,4606,865,02/09/2024
19,3934,5,11/15/2024
5,4261,171,04/02/2024
10,4780,520,05/06/2024
6,567,721,10/28/2024
5,1586,395,08/13/2024
6,2842,446,02/25/2024
6,3599,242,04/06/2024
8,3380,450,12/09/2024
9,226,148,06/28/2024
17,200,818,04/25/2024
14,4993,115,09/25/2024
14,3816,574,06/24/2024
18,3122,919,08/24/2024
19,4142,681,02/20/2024
13,120,108,11/01/2024
14,354,384,03/14/2024
4,2393,419,04/13/2024
19,4610,249,05/28/2024
5,4527,965,05/28/2024
6,3706,607,02/06/2024
13,1389,340,07/17/2024
3,3179,623,05/15/2024
2,3999,872,03/30/2024
18,961,778,05/29/2024
12,987,445,08/26/2024
2,1462,56,04/05/2024
8,4791,183,10/16/2024
3,3697,763,01/25/2024
2,2789,889,09/13/2024
5,667,721,10/28/2024
12,1345,414,08/15/2024
2,122,828,11/10/2024
16,3832,75,08/28/2024
12,1373,17,09/03/2024
1,1602,842,01/09/2024
15,773,45,01/27/2024
4,1855,746,12/24/2024
5,1041,357,03/18/2024
10,150,59,01/08/2024
5,142,269,11/09/2024
12,2530,569,02/04/2024
7,1491,631,01/24/2024
18,466,254,05/14/2024
8,1826,767,08/27/2024
17,705,137,03/18/2024
16,2751,403,01/17/2024
18,3589,728,02/20/2024
7,935,572,03/20/2024
4,2853,422,04/07/2024
6,4910,307,09/03/2024
16,2395,102,08/22/2024
15,4329,594,12/24/2024
8,1445,428,10/05/2024
10,3148,792,05/11/2024
18,398,784,12/17/2024
10,1044,962,10/30/2024
9,3704,286,08/27/2024
7,1566,53,04/19/2024
9,2452,401,01/24/2024
17,578,538,07/24/2024
6,3274,332,03/10/2024
11,4575,853,04/18/2024
1,4666,920,08/23/2024
9,845,826,07/09/2024
14,97,49,06/15/2024
12,2737,950,11/20/2024
12,1770,254,07/02/2024
10,2849,409,12/05/2024
11,3213,674,04/28/2024
7,1834,137,02/15/2024
17,1533,466,02/23/2024
11,3061,24,11/14/2024
1,3953,426,01/29/2024
13,3287,830,07/23/2024
14,863,863,09/03/2024
3,3266,142,12/05/2024
9,4422,834,11/30/2024
13,2649,118,12/15/2024
11,3827,85,10/02/2024
12,4510,775,08/31/2024
18,4310,512,05/27/2024
11,2684,510,10/08/2024
11,3036,538,08/02/2024
17,4733,388,07/17/2024
17,1821,352,02/13/2024
1,2944,784,01/31/2024
5,4235,118,10/28/2024
11,4447,933,09/23/2024
17,2621,33,02/01/2024
5,1524,348,02/25/2024
5,2187,862,01/27/2024
5,2034,233,01/18/2024
9,2778,972,12/26/2024
17,1522,86,06/16/2024
6,2683,560,01/05/2024
7,134,960,01/23/2024
18,4195,987,03/13/2024
15,3044,180,05/09/2024
5,3278,897,09/01/2024
14,2811,184,03/12/2024
5,4371,20,04/09/2024
8,204,508,06/08/2024
8,1099,94,01/04/2024
2,1507,910,01/30/2024
19,4812,593,08/11/2024
9,2925,607,11/23/2024
2,4492,793,02/16/2024
17,2984,78,10/20/2024
12,2097,315,06/16/2024
19,478,64,08/03/2024
3,4496,918,07/30/2024
16,4345,701,08/27/2024
12,641,303,09/20/2024
6,1683,891,06/24/2024
3,2673,571,08/12/2024
15,4530,980,05/08/2024
7,4403,200,08/26/2024
9,1633,838,04/10/2024
1,4953,278,02/26/2024
3,2150,663,01/09/2024
1,3148,819,09/28/2024
7,4646,284,06/08/2024
2,4206,820,02/26/2024
14,2649,656,10/26/2024
15,4184,575,04/11/2024
17,1842,279,11/21/2024
7,1873,200,12/04/2024
15,1078,715,12/14/2024
10,686,610,04/02/2024
16,2830,860,03/02/2024
3,3042,946,05/18/2024
3,2997,484,04/21/2024
8,1225,68,01/04/2024
13,3223,708,04/22/2024
8,1840,38,10/26/2024
5,1041,423,11/30/2024
13,4896,5,04/22/2024
1,2535,87,05/22/2024
19,2526,811,06/03/2024
15,4850,660,06/12/2024
16,271,364,10/31/2024
14,1042,14,04/12/2024
3,2207,913,03/03/2024
2,3402,339,02/18/2024
18,2141,864,01/28/2024
5,3312,603,09/29/2024
6,2710,537,12/14/2024
17,1288,26,02/22/2024
13,4590,272,08/24/2024
16,769,858,02/10/2024
1,2483,862,09/21/2024
1,3717,854,11/19/2024
14,292,999,02/01/2024
11,1843,744,08/06/2024
10,3385,987,11/08/2024
8,1937,704,05/25/2024
18,3426,45,01/06/2024
7,2894,12,11/18/2024
7,2313,619,05/04/2024
18,1204,245,12/24/2024
16,2999,626,11/17/2024
10,1476,495,07/05/2024
9,2086,179,08/08/2024
6,1748,727,04/19/2024
2,1463,799,01/30/2024
5,1571,84,07/22/2024
8,754,63,07/14/2024
4,2447,232,08/07/2024
1,2962,982,12/11/2024
8,3378,503,02/28/2024
4,3030,203,09/14/2024
8,4732,735,07/12/2024
17,2480,163,05/26/2024
9,793,891,01/24/2024
2,4093,533,11/07/2024
16,4962,644,03/18/2024
1,3247,662,12/14/2024
17,4239,503,10/17/2024
6,1155,331,04/08/2024
4,773,951,04/13/2024
2,1847,203,03/04/2024
11,3936,542,02/21/2024
3,763,897,01/11/2024
8,219,995,03/31/2024
11,3108,287,08/19/2024
7,726,140,12/18/2024
5,650,21,12/01/2024
11,593,369,11/30/2024
8,1055,272,06/06/2024
12,3249,808,06/05/2024
3,3474,320,02/07/2024
6,4085,644,06/10/2024
3,2668,317,06/01/2024
2,626,482,07/28/2024
19,3517,372,03/01/2024
17,215,701,06/24/2024
5,3292,713,07/18/2024
16,4863,509,11/25/2024
2,1358,729,02/06/2024
14,893,452,06/05/2024
19,4088,354,07/10/2024
11,2496,837,07/21/2024
13,3269,137,12/23/2024
14,4622,861,07/11/2024
3,1135,336,07/29/2024
12,1296,982,11/17/2024
18,2215,29,10/18/2024
15,3796,133,07/24/2024
5,683,126,04/06/2024
7,3234,163,01/22/2024
9,4441,470,11/11/2024
2,3485,827,03/22/2024
11,4268,394,11/09/2024
11,544,850,11/06/2024
4,4113,812,04/01/2024
4,1847,750,01/22/2024
12,3814,179,02/02/2024
16,1421,580,06/11/2024
15,2179,364,11/06/2024
13,2653,122,01/04/2024
1,1489,650,06/02/2024
12,3491,84,01/05/2024
3,621,650,09/02/2024
5,3119,242,06/28/2024
7,2507,63,01/24/2024
17,4346,54,09/29/2024
11,486,587,09/11/2024
5,2823,191,03/31/2024
16,546,800,05/21/2024
9,823,465,06/30/2024
15,1857,715,08/29/2024
1,2406,445,03/16/2024
2,3726,755,02/25/2024
15,1599,129,10/24/2024
13,302,841,12/22/2024
2,2334,835,07/11/2024
10,2036,943,07/03/2024
10,503,990,07/13/2024
17,3544,521,07/21/2024
14,3694,334,08/02/2024
9,3765,506,03/02/2024
7,1642,626,02/22/2024
10,72,908,08/07/2024
18,850,14,12/08/2024
13,4642,233,05/12/2024
9,3668,822,05/14/2024
13,3581,137,08/19/2024
6,3682,35,04/09/2024
13,2813,113,02/11/2024
7,1698,256,05/20/2024
12,3367,199,10/02/2024
9,122,479,01/28/2024
19,1440,16,02/29/2024
5,3662,775,10/02/2024
14,2838,358,11/11/2024
19,4290,563,06/01/2024
19,2041,543,06/13/2024
1,352,506,12/07/2024
9,701,884,02/25/2024
7,1081,958,03/09/2024
4,1425,948,05/27/2024
11,34,979,11/20/2024
18,3148,594,09/29/2024
5,3128,209,01/23/2024
12,4646,846,01/24/2024
16,4350,885,01/24/2024
2,2182,196,08/22/2024
17,2754,764,09/29/2024
18,3098,166,06/17/2024
14,700,235,12/07/2024
9,1166,385,04/10/2024
8,3339,802,12/18/2024
2,2761,87,02/24/2024
1,1561,212,02/12/2024
7,1353,294,09/21/2024
5,2241,709,06/12/2024
19,3844,556,08/24/2024
10,4432,885,02/28/2024
1,476,950,03/27/2024
5,3074,651,01/07/2024
5,379,497,08/14/2024
16,551,484,04/27/2024
19,4959,398,07/23/2024
18,3293,454,09/13/2024
8,4175,875,04/03/2024
9,3536,979,12/29/2024
15,2954,725,01/17/2024
12,4964,873,07/24/2024
18,4604,523,04/27/2024
11,1576,186,06/23/2024
1,3717,155,04/20/2024
15,2239,913,05/29/2024
11,2915,331,09/02/2024
18,2767,56,08/03/2024
5,3826,244,06/16/2024
1,1186,849,07/29/2024
9,4237,958,03/31/2024
13,2200,21,03/10/2024
2,894,150,02/16/2024
11,3719,774,02/11/2024
4,1053,413,01/13/2024
1,3240,750,07/03/2024
14,4256,912,01/09/2024
14,3805,608,03/30/2024
19,1895,506,06/05/2024
14,2743,184,10/06/2024
12,3179,423,02/28/2024
7,1844,96,03/20/2024
1,1036,737,11/04/2024
3,2184,10,01/04/2024
19,9,838,07/13/2024
2,3266,113,05/30/2024
7,1901,387,05/20/2024
9,4215,375,05/29/2024
15,1251,477,09/10/2024
6,2749,882,07/16/2024
13,2572,68,02/15/2024
14,1352,714,09/08/2024
15,615,22,07/06/2024
11,3815,650,07/01/2024
5,1292,90,07/22/2024
1,81,352,05/17/2024
6,215,143,09/03/2024
3,4976,149,03/08/2024
9,2140,402,11/28/2024
12,2034,864,10/18/2024
16,3043,538,08/05/2024
10,2006,487,02/11/2024
8,2764,837,12/06/2024
6,4100,36,11/11/2024
13,2548,711,10/13/2024
9,587,821,02/05/2024
4,4649,874,01/06/2024
15,1922,295,12/21/2024
17,1083,735,04/16/2024
14,3431,480,11/09/2024
